SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O,timbal,-2.9415,7,8,15,0,459.504,6.97881070093006
OCC#CCOC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Cl)cc4,timbal,4.1176,3,2,6,4,462.889,6.18045606445813
OC[C@@H](O)CCNC(=O)[C@@H]1N[C@H](CC2CCCC2)[C@@]2([C@H]1c1ccc(F)c(Cl)c1)C(=O)Nc1cc(Cl)c(F)cc21,ippidb,4.0255,6,5,8,5,582.475,6.71
CC(C)n1cc(cn1)-c1ccc2N([C@@H](C)CN(C(=O)C3CC3)c2c1)C(C)=O,ippidb,3.629,3,0,3,4,366.465,6.3767507096
CC(C)(C)OC(=O)N[C@@H](CCCCN)C(=O)N1CCCC(C1)C(=O)NCCCC(=O)O,timbal,1.2283,6,5,11,1,442.557,5.11918640771921
OCc1cc(Nc2ccc3N(CCc4c[nH]c5ccccc45)CCOc3c2)ccn1,ippidb,4.2403,3,3,6,5,400.482,6.0
CCn1c2ccccc2[nH]c1=O,ippidb,1.3495,1,2,1,2,162.192,3.4034029044
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)NCCCO)c1=O,ippidb,3.3985,5,4,6,5,510.476,7.01
OC[C@@H]1CC[C@@H](COC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)CC1,timbal,5.9206,3,2,8,5,521.013,6.23657200643706
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccc(nc1)C#N)c1cc(Cl)cc(Cl)c1,ippidb,4.57296,3,1,3,5,517.376,7.92
C[C@H](N)C(=O)N[C@H](Cc1cccc(c1)C#N)C(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H]1CCc2ccccc12)c1ccccc1,ippidb,3.12118,3,4,8,5,549.675,8.0
Cn1cnnc1SCC(=O)Nc2ccc(c(O)c2)c3oc4cc(NC(=O)CSc5nncn5C)ccc4n3,timbal,2.919,8,3,9,5,551.614,3.79021698515148
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4cncc(Br)c4)C(=O)O)cc2,timbal,5.1436,5,2,8,4,523.427,6.78251605578609
CC1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cccc(Br)c1,ippidb,4.5389,2,2,1,4,375.291,5.9913998282
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3cccc(c3)C(=O)NCC(=O)O)cc2,timbal,3.63462,5,5,8,3,460.49,5.92081875395238
CCOC(=O)[C@H](CNC(=O)c1cccs1)NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5ccoc5c4,timbal,5.0911,5,3,8,5,614.507,6.02227639471115
NC(=N)NCCC[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,timbal,-6.35246,10,14,12,1,656.658,6.49485002168009
CC(C)c1cccc(C(C)C)c1N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O,timbal,5.2904,6,0,3,3,379.353,4.79588001734408
CCCCN(CCCC)c1ncc(Cl)c(n1)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccccc6c5,timbal,7.674,6,2,12,6,710.3,6.79588001734408
Cc1ccc2c(cn(c2c1)S(C)(=O)=O)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,4.52912,7,4,8,5,706.004,7.41
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@@]3(CC(C)C)CCCO3)C(=O)O)cc2,timbal,4.078,6,2,10,3,455.551,7.65169513695184
NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccc[nH]1,ippidb,1.7963,2,3,4,2,277.711,5.4559319556
OC(=O)C[C@@H](NC(=O)C1CCC2(CC1)CCN(CC2)c3ccncc3)c4ccccc4,timbal,4.1906,4,2,6,4,421.541,4.52287874528034
COc1nc(N[C@@H](Cc2ccc(NC(=O)c3c(F)cccc3C(F)(F)F)cc2)C(=O)O)nc(OC)n1,timbal,3.4068,9,3,9,3,509.416,5.33724216831843
CC(C)(C)C[C@H]1N([C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NCCN1CCOCC1)S(=O)(=O)C(F)(F)F,ippidb,5.0323,7,3,7,5,727.58,6.66
COC1=C(C(=O)N(N=C1)c2ccccc2)c3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3,timbal,4.6406,6,2,8,4,538.387,7.74472749489669
CN1CCc2c(C1)sc1nc([nH]c(=O)c21)-c1cccc(Br)c1,ippidb,3.402,2,3,1,4,376.279,5.9829666607
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccncc1,ippidb,7.0779,4,2,7,4,511.449,8.0457574906
CNC(=O)c1cc2c(s1)c(cn(C)c2=O)-c1ccc(OC)c(OC)c1,ippidb,2.6438,4,1,4,3,358.419,6.9000087665
NC(=N)NC(=N)Nc1cccc(Cl)c1Cl,timbal,1.82314,0,5,1,1,246.101,4.05898575629443
CNc1cccc(CCOc2ccc3c(ccn3CCC(=O)O)c2)n1,timbal,3.1742,4,2,8,3,339.395,4.82390874094432
OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)C=Cc1ccc(O)c(O)c1,ippidb,1.7613,8,5,6,2,360.318,6.26
Cc1cccc(Cl)c1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,ippidb,3.55542,3,3,5,3,356.809,6.19
COc1ccc(cc1S(=O)(=O)N1CCCC1)-c1c(C)noc1C,ippidb,2.75154,4,0,4,3,336.413,6.0
Nc1ccc(nc1)c2nc(O)cc(CCl)n2,timbal,1.5652,4,2,2,2,236.662,4.65757731917779
Cc1ccsc1C(=O)NN=Cc1ccc2ccccc2c1O,ippidb,3.67922,2,2,3,3,310.378,9.7447274949
OC(=O)[C@H](Cc1ccc2[nH]c(nc2c1)c3c(Cl)cccc3Cl)NC(=O)c4c(Cl)cccc4Cl,timbal,6.2692,4,4,6,4,523.203,9.16115090926274
OC(=O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3CCCNc3n2)C1=O)c4ccc5OC(F)(F)Oc5c4,timbal,2.8745,7,4,9,5,530.528,8.23657200643706
Cc1ccc(OCC(=O)Nc2cc(ccc2O)B3OC(C)(C)C(C)(C)O3)cc1,timbal,3.01732,5,2,5,3,383.253,4.04287180232319
Clc1ccccc1NC(=O)Nc2ncccc2OCc3ccccc3,timbal,4.958,3,2,5,3,353.809,6.22767829327708
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1nc(Cl)ccc21)C(N)=O,ippidb,5.024,6,4,6,5,614.505,7.9586073148
Oc1ccc(C(=O)C=Cc2ccccc2Cl)c(O)c1,ippidb,3.6473,3,2,3,2,274.703,6.49
Oc1ccc(cc1O)-c1cc(=O)c2c(O)cc(cc2o1)N1CCOCC1,ippidb,2.4134,5,3,2,4,355.346,5.8
OC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cc(Cl)cc(Cl)c3,timbal,3.0201,5,2,7,3,477.391,5.54515513999149
CCOc1nc(C)ncc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CC(=O)N(C)C)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,ippidb,4.86112,5,4,7,5,624.573,6.17
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,timbal,2.8716,6,1,5,3,399.443,5.89962945488244
CC#CCOc1ccccc1CN1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F,ippidb,6.5202,7,5,17,6,886.101,5.75
COc1ccc(CNc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,timbal,4.9513,2,3,6,3,347.418,4.63827216398241
CC[C@H](C)[C@@H]1NC(=O)CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C(=O)O,timbal,-3.5524,9,9,9,1,602.671,8.22184874961636
C[C@H]1CN(C(=O)c2ccco2)c2ccccc2N1C(C)=O,ippidb,2.6814,2,0,1,3,284.315,4.8538719643
Cc1onc(C)c1S(=O)(=O)N[C@@H](CCC(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4)C(=O)O,timbal,2.10734,7,3,8,4,519.624,8.69897000433602
NC(=N)NC(=N)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,timbal,2.55394,0,5,1,1,313.205,4.40340290437354
CN(C)C(=O)Oc1ccc(C[C@H](Nc2nc(ncc2c3ccccc3C)N(C)C4CCCCC4)C(=O)O)cc1,timbal,5.38912,6,3,9,4,531.657,7.69897000433602
O=C(Nc1ccc2[nH]c(CN3CCCCC3)nc2c1)c1ccc(cc1)-n1ccnc1,ippidb,3.9868,3,4,5,5,400.486,6.0
CC(C)NCCCNC(=O)c1cnn(c2nc(cs2)c3cccc(c3)C(F)(F)F)c1C(F)(F)F,timbal,5.1513,3,2,8,3,505.488,4.95078197732982
COc1cccc2O[C@@H](C3=C(N(C)c4ncnn4[C@H]3c3ccc(Br)cc3)c12)c1ccc(Br)cc1,ippidb,6.3959,4,0,3,6,580.28,6.52
NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,timbal,-3.6287,8,9,17,1,550.573,7.08092190762393
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6N(Cc7ccc(Cl)c(Cl)c7)CCc6c5,timbal,8.7369,6,2,14,7,825.863,6.14874165128092
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,3.2459,6,3,7,3,511.383,7.61978875828839
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1C[C@H](O)C[C@H]1C(O)=O,ippidb,4.9514,5,2,6,4,490.503,6.67
COc1ccccc1[C@@H]1C2=C(N=c3s\c(=C/c4cccc(OCC(O)=O)c4)c(=O)n13)c1ccccc1CC2,ippidb,3.7907,5,1,6,6,524.598,5.51
CC(C)CCNC(=O)C(CCCC(=O)O)NC(=O)C1CCCN1C(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2,timbal,4.07452,6,6,14,3,593.725,8.32790214206428
OC(=O)C(CNC(=O)CCCCc1ccc2CCCNc2n1)c3ccccc3,timbal,3.1371,4,3,9,3,381.476,7.24108810760203
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2,timbal,5.1033,5,2,8,3,474.34,9.1249387366083
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]3CCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4,timbal,5.1276,6,3,9,4,645.348,7.65757731917779
Cn1nc(CC(CC(=O)O)c2ccc3OCOc3c2)cc1OCCc4ccc5CCCNc5n4,timbal,3.3244,7,2,9,5,464.522,8.95860731484177
Oc1onc(n1)[C@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)NC(=O)[C@@H]4CCCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5,timbal,5.2894,8,3,9,5,700.388,7.92081875395238
Cn1ncc2c1nc(-c1cccc(c1)C#N)c1c2[nH]n(-c2cccc(F)c2)c1=O,ippidb,3.27828,4,2,2,5,384.374,7.3
O=C(COc1ccc(cc1)C23CC4CC(CC(C4)C2)C3)Nc5cncc(c5)C(=O)NCCCn6ccnc6,timbal,4.5835,5,2,10,7,513.642,5.72124639904717
CCCC1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)C5,timbal,5.1643,2,3,5,5,515.466,5.50863830616573
CCn1cc(-c2cccc(c2)C(=O)N(C)C)c2cc[nH]c2c1=O,ippidb,2.7183,2,2,3,3,309.369,6.3010299957
CN(Cc1ccccc1)C(=O)c1cccc(c1)-n1[nH]c2c3cnn(C)c3nc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,5.5585,4,3,5,6,556.548,6.74
COc1ccc(Cl)cc1-c1c(nc(-c2cccc(C)n2)n1-c1cccc(Cl)c1F)-c1nn[nH]n1,ippidb,5.54432,7,3,5,5,496.333,7.6
Cc1ccccc1C(=O)N2CCc3c(C2)cc(Cl)c(C(=O)N[C@@H](CNC(=O)c4cccs4)C(=O)O)c3Cl,timbal,4.17482,5,4,7,4,560.459,6.33724216831843
OC(=O)COc1cccc(\C=C\2/SC3=NC4=C(CCc5ccccc45)C(N3C2=O)c6ccccc6)c1,timbal,3.7821,4,1,5,6,494.572,4.98716277529483
COc1cccc(c1)-c1cn(C)c(=O)c2cc(sc12)C(=N)NC1CCS(=O)(=O)CC1,ippidb,2.76777,4,2,4,4,445.566,7.8999742699
Cc1cccc(c1C(=O)N2Cc3ccccc3C[C@@H]2CO)n4nc(cc4C)C(=O)N(c5ccccc5)c6ccccc6,timbal,6.02704,4,2,6,6,556.666,6.4089353929735
CCCCS(=O)(=O)N[C@@H](CNC(=O)CCCCc1ccc2CCCNc2n1)C(=O)O,timbal,1.4414,6,4,13,2,440.566,8.63827216398241
CN1CCC2=C(Cc3nc([nH]c(=O)c23)-c2ccc(O)cc2)C1,ippidb,1.7877,3,4,1,4,295.342,6.1426675036
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1ccccn1)c1cc(Cl)cc(Cl)c1,ippidb,4.70128,3,1,3,5,492.366,7.96
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CSCC3C(=O)NCCCCC(=O)O)cc2,timbal,3.45412,5,5,10,3,498.605,8.0
CN[C@@H](C)C(=O)N[C@H]1C\C=C/C[C@H]2[C@H](C[C@@H](C(=O)N[C@@H]3CCCc4ccccc34)N2C1=O)Cc1ccccc1,ippidb,3.4513,3,4,7,5,528.697,7.59
CC(=N/Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ccccc1)c1cc(O)ccc1O,ippidb,3.6429,4,4,7,3,442.453,4.89
CC(=NNC(=O)c1cccc(C)c1)c1ccc2ccccc2c1O,ippidb,4.00782,2,2,3,3,318.376,6.1674910873
OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)NC(=O)Nc1ccc(cc1)-c1csnn1,ippidb,5.0665,9,3,5,6,637.457,6.82
CCOc1ccccc1C(=O)C2=C(O)C(=O)N(CC(C)O)C2c3ccc(cc3)C(C)C,timbal,4.1678,5,3,8,3,423.509,5.15490195998574
CC1(CCCn2c(CCC3CCNCC3)nnc12)C(=O)NC[C@H](NC(=O)OCc4ccccc4)C(=O)O,timbal,1.7576,7,4,10,4,512.611,7.73754891026957
CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,timbal,-4.23403,12,12,21,0,646.655,7.60205999132796
CC(CC(=O)O)Cc1ccc(OCCCNc2ccccn2)cc1,timbal,3.6159,4,2,10,2,328.412,7.48148606012211
CC(C)c1c(O)c(O)cc2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)cc2c1O,ippidb,6.75724,6,6,3,4,462.542,5.59
Cc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12,ippidb,5.26952,1,3,6,4,342.446,6.8
CC[C@@H]1CC[C@H](N1C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N(C)C,ippidb,7.0937,2,3,6,5,599.628,7.85
Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,ippidb,8.08084,6,6,7,6,586.684,6.32
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CC(=O)N2CCNCC2)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1N,ippidb,4.9033,3,4,5,5,692.385,5.81
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)[C@@H]3C[C@H](CN3S(=O)(=O)c4cccc(c4)C#N)n5cnc6ccccc56,timbal,4.67848,8,3,10,6,732.606,10.0969100130081
Cc1c(sc2ccccc12)C(=O)NN=Cc1ccc2ccccc2c1O,ippidb,4.83242,2,2,3,4,360.438,5.6575773192
Clc1cccc2c(C#N)c(c(NCCc3ccccc3)n12)c4ccccn4,timbal,5.18098,1,1,5,4,372.859,5.69897000433602
FC(F)(F)c1c(Sc2ccccc2OC2CCCCC2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,7.4589,3,1,6,4,559.572,8.05
COc1cccc(OC)c1c2ccc(CC(Nc3ccccc3[N+](=O)[O-])C(=O)O)cc2,timbal,4.3868,4,2,9,3,422.437,5.44977164694491
OC(=O)[C@H](CNC(=O)C1CCCn2c(\C=C\C3CCNCC3)nnc12)NC(=O)Cc4cccnc4,timbal,0.4916,7,4,9,4,481.557,8.86646109162978
CCN(CC)c1nc(C)c(c(NCCNC(=S)Nc2ccc(C)c(Cl)c2)n1)[N+](=O)[O-],timbal,3.89974,2,3,9,2,451.984,6.13076828026902
C[C@@H](N)c1ccc(o1)C(=O)N1C[C@H](C[C@H]1C(=O)N1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.3137,2,3,5,5,457.574,8.0
Cc1cc(c(c(c1)C)S(=O)(=O)NC(CNC(=O)c2ccc(s2)c3cccc(c3)NC(=N)N)C(=O)O)C,timbal,2.80723,5,6,9,3,529.644,9.50863830616573
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c4ccc5OCOc5c4,timbal,4.5755,7,2,7,5,566.397,8.30102999566398
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCC(CC5)C(=O)N(C)C,timbal,6.3886,2,3,5,5,571.574,5.35654732351381
CN1CCN(CCNC(=O)c2[nH]c3cc(Cl)ccc3c2-c2c(ncn2Cc2ccc(Cl)cc2)-c2ccccc2)CC1,ippidb,6.0307,2,4,8,6,587.555,6.52
c1ccc2c(c1)c3ccc(c(c3[nH]2)N=Nc4ccc(cc4)C(=N)N)O,timbal,4.72617,1,4,3,4,329.363,5.23657200643706
OC(=O)C[C@H](NC(=O)c1cccn2c(\C=C\C3CCNCC3)nnc12)c4cccnc4,timbal,2.0829,6,3,7,4,420.473,6.35654732351381
Cc1ccccc1NC(=O)Nc2ccc(cc2)CC(=O)N(CCC(C)C)CC(=O)NC(CC(=O)[O-])c3ccccc3,timbal,4.05372,4,4,13,3,557.671,7.53760200210104
OC(=O)[C@H](CNC(=O)C1CCC2(CC1)CCN(CC2)c3ccncc3)NC(=O)OCc4ccccc4,timbal,3.3542,6,3,8,4,494.592,8.69897000433602
CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H]1CCCc2ccccc12,ippidb,2.5613,3,4,5,5,474.605,6.4
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)N(C)C(C)=O,ippidb,7.099,2,1,6,4,513.629,6.95
NC(=N)c1ccc(COc2ccc(cc2)C(=O)NCC(=O)O)cc1,timbal,1.36407,4,4,7,2,327.34,5.30102999566398
N#Cc1ccc2nccc(Nc3ccc(NCCc4c[nH]c5ccccc45)cc3)c2c1,ippidb,5.98598,1,3,6,5,403.489,6.6
Cn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(N)=NC1CCS(=O)(=O)CC1,ippidb,3.5683,3,1,3,4,483.537,7.7999707334
CN1C(=O)N(C(=O)[C@]11CN(C[C@H]1c1ccc(cc1)C#N)c1cc(ncn1)C(O)=O)c1cc(Cl)cc(Cl)c1,ippidb,3.79448,6,2,4,5,537.363,8.1
c1cc2c(cc1NC(=O)CCC(=O)NCCC(=O)O)CNC2,timbal,0.5994,4,4,7,2,305.334,8.0
Nc1nc2ncccc2[nH]1,ippidb,0.5401,2,3,0,2,134.142,3.0457574906
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4cccnc4)C(=O)O,timbal,4.4107,6,2,8,4,562.475,6.50723961097316
CCOC(=O)c1nn(c(C)c1c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccccc6c5)c7ccccc7,timbal,6.49482,7,2,8,7,698.801,6.19382002601611
COc1ccc(C2=N[C@](C)([C@H](N2C(=O)N2CCN(CC2)C(C)=O)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,ippidb,6.7922,4,3,6,5,623.581,7.32
NC(=N)NCCC[C@@H]1NC(=O)CNC(=O)[C@@H](Cc2ccccc2)SC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O,timbal,-3.14613,9,10,9,2,636.688,7.53760200210104
C(CCc1ccccc1)CNCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,7.0736,1,4,13,5,489.667,6.52
CN(CCNc1c(c2ccccc2)c(C#N)c3cccc(Cl)n13)Cc4ccccc4,timbal,5.67528,0,2,7,4,414.94,5.39794000867204
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)c2ccccc12,ippidb,6.1143,1,3,6,5,378.479,6.0
NC(=N)NCCCC(=O)N1CCC[C@@H]1C(=O)NCCC(=O)O,timbal,-1.16843,4,6,8,1,313.358,5.92081875395238
COc1ccccc1-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.1489,3,2,2,4,298.367,6.1079053973
COc1ccccc1c2ccc(C[C@H](NC(=O)C3CCCC3)C(=O)O)cc2,timbal,3.6643,4,2,7,3,367.445,7.20065945054642
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1cccc(C)n1,ippidb,7.38632,4,2,7,4,525.476,8.6989700043
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(\C=C\c2ccncc2)[C@@H](CC(C)C)C1=O,ippidb,4.0384,4,3,8,4,498.627,7.62
OC[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,4.313,3,5,8,5,455.562,5.52
NC(=N)NC(=N)Nc1ccc(SC(F)F)cc1,timbal,1.83104,0,5,3,1,259.285,3.74933608053676
Oc1cccc(c1)-c1nc2sc3CCCCCc3c2c(=O)[nH]1,ippidb,3.6261,3,3,1,4,312.394,5.4001169279
FC(F)(F)c1ccccc1[C@H]1NCC[C@@H](c2cccc(Cl)c2)[C@]11C(=O)Nc2cc(Cl)ccc12,ippidb,6.7205,1,2,2,5,491.34,5.16
FC(F)(F)c1c(Sc2ccccc2OCc2cccnc2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,6.7214,4,1,7,4,568.539,8.6
COc1ccc(cn1)C(CC(=O)O)Cc2csc(CCCc3ccc4CCCNc4n3)n2,timbal,4.2761,6,2,10,4,452.58,8.9100948885606
OC(=O)CCCc1onc(CCCc2ccc3CCCNc3n2)n1,timbal,2.4053,5,2,8,3,330.388,6.79588001734408
Oc1cc(O)c(C(=O)C=Cc2ccccc2O)c(O)c1,ippidb,2.4051,5,4,3,2,272.256,5.21
Cc1cccc(C)c1NC(=O)Nc2ccc(CC(=O)Nc3ccc(OCC(=O)O)c(CCC(=O)NCCCCCCCCCCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)c3)cc2,timbal,8.38384,8,8,29,5,928.21,4.85078088734462
CN1c2ncnn2[C@H](C2=C1c1cc(C)ccc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,6.69572,3,0,2,6,564.281,6.36
CNC(=O)c1nc(-c2ccccc2F)n(c1-c1cccc(Cl)c1)-c1cccc(Cl)c1,ippidb,6.0118,3,1,4,4,440.305,4.66
CC1CC(C)CN(C1)C2CC(N(C2)S(=O)(=O)c3cccc(c3)C#N)C(=O)NC(Cc4ccc(NC(=O)c5c(Cl)cncc5Cl)cc4)C(=O)O,timbal,4.43398,7,4,10,5,727.671,9.85387196432176
OC(=O)[C@@H]1[C@@H]([C@@H](OC11C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccccc1,ippidb,4.8384,6,2,4,5,510.329,6.17
CC(C)(C)C[C@@H]1N[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1F)C(=O)NCC[C@H](O)CO,ippidb,4.45288,5,4,8,3,554.465,6.72
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(CN[C@H](CNc4ncc[nH]4)C3)C2)C(=O)O,timbal,0.17176,7,7,10,4,533.611,6.63827216398241
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CC(=O)N(Cc2ccc3ncccc3c2)[C@@H](CC(C)C)C1=O,ippidb,4.3308,4,3,8,5,522.649,4.61
COCc1ncc(s1)C(CC(=O)O)Cc2csc(CCCc3ccc4CCCNc4n3)n2,timbal,4.4754,6,2,11,4,472.636,8.92081875395238
CCCCN(CCCC)C(=O)c1cc(C)n(n1)-c1cccc(C)c1C(=O)N1Cc2ccccc2C[C@H]1CN,ippidb,5.05734,3,3,10,4,515.702,6.76
Nc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)c2ccc(I)cc2C1=O,ippidb,6.1654,4,3,8,4,652.316,6.09
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4c(ccn4C)c3)c(Cl)c2,timbal,4.6868,2,2,4,4,453.995,7.69897000433602
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)OCCN4CCOCC4,timbal,2.8908,7,3,10,4,575.449,8.52287874528034
CCCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)c3ccc(OC)c(OC)c3)C(=O)O,timbal,2.579,7,2,10,3,490.578,9.27572413039921
CC1CCCN1Cc1nc2cc(NC(=O)c3ccc4n(C)ncc4c3)ccc2[nH]1,ippidb,3.6862,3,4,4,5,388.475,6.4814860601
