SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Experimental IC50 (log10)
OC1CNC(=NC1)Nc2cncc(c2)C(=O)NCC(=O)N[C@H](CC(=O)O)c3cc(Cl)cc(I)c3O,timbal,0.8392,7,7,8,3,616.8,6.20620961530918
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)c2ccc(I)cc2C1=O)c1ccc(OC(F)(F)F)cc1,ippidb,7.3894,5,2,9,4,700.879,5.98
OC(=O)C[C@@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(F)CN2)c1)c3cc(Cl)cc(Cl)c3O,timbal,2.1758,7,7,8,3,542.351,9
OC(=O)c1ccc(OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)Nc4ccccc4Br)c(Cl)c3)cc1,timbal,6.0052,6,4,8,4,604.86,8.76955107862173
CN1c2ncnn2[C@H](C2=C1c1cc(C)ccc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,6.69572,3,0,2,6,564.281,6.36
COc1ccc(NS(=O)(=O)c2cc(ccc2C)-c2c(C)noc2C)cc1,ippidb,4.07626,4,1,5,3,372.446,5.3
C[C@H]1C[C@H](CCN1CC1=C(CC(C)(C)CC1)c1ccc(Cl)cc1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F,ippidb,9.3943,7,5,16,8,1016.719,6.69
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2cccc(c2)C(=O)N2CCOCC2)c1=O,ippidb,3.7587,5,3,3,6,522.487,7.27
COC(=O)c1ccc(cc1F)-n1[nH]c2c3cnn(C)c3nc(-c3cccc(c3)C(F)(F)F)c2c1=O,ippidb,4.212,6,2,3,5,485.397,7.92
O=C(Nc1ccccc1)Nc2ncccc2OCc3ccccc3,timbal,4.3046,3,2,5,3,319.364,6.12262865413023
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,ippidb,4.5573,4,3,5,2,776.872,7
Sc1ccccc1c2c(NCCc3ccccc3)n4c(Cl)cccc4c2C#N,timbal,6.07468,0,2,5,4,403.938,5
CC(C)(C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OC(C)(C)C,timbal,2.99397,5,8,14,3,662.836,3.46980030179692
COc1ccc(C2=N[C@H]([C@H](N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,ippidb,5.8858,4,3,6,5,581.5,7.7281583935
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCN(C)CC5,timbal,5.8358,1,3,4,5,515.51,5.92081875395238
O[C@H]1C[C@@H](OC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)C=C1,timbal,4.8113,3,2,6,5,476.916,5.72124639904717
CC#Cc1ccc2N(CCCCC(O)=O)C(=O)[C@@H](N([C@H](C)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,ippidb,6.911,4,2,8,4,563.481,5.95
CN(C)CCCN1c2ccc(I)cc2C(=O)N(Cc2ccc(Cl)cc2N)[C@@H](c2ccc(Cl)cc2)C1=O,ippidb,5.8622,2,3,7,4,637.349,4.91
Cc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCN2CCOCC2)c2ccc(I)cc2C1=O,ippidb,5.96892,3,2,6,5,664.371,4.72
OC(=O)[C@H](CNC(=O)c1ccc2c(cnn2CCCCNC3=NCCN3)c1)NC(=O)OCc4ccccc4,timbal,1.4747,6,5,12,4,521.578,6.60205999132796
NCCS(=O)(=O)N[C@@H](CNC(=O)c1ccc(OCCNC2=NCCCN2)cc1)C(=O)O,timbal,-1.9346,6,6,12,2,456.525,7.65169513695184
NC(=N)NCCC[C@@H]1NC(=O)CC(=O)N[C@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)CNC1=O,timbal,-2.05863,6,8,8,2,489.533,6.03621217265444
OC(=O)CC(CC1CCN(CC1)C(=O)CCc2ccc3CCCNc3n2)c4ccc5OCOc5c4,timbal,3.9882,6,3,8,5,479.577,8.95860731484177
COc1ccc(cn1)[C@@H](CCCCCCc2ccc3CCCNc3n2)CC(=O)O,timbal,4.5948,5,2,11,3,397.519,9.18708664335714
NC(=N)NC[C@@H]1NC(=O)N(CC(=O)NCC(NC(=O)OCc2ccccc2)C(=O)O)C1=O,timbal,-2.11433,7,8,10,2,449.424,4.82390874094432
OC(=O)C[C@H](NC(=O)CCCCc1ccc2CCCNc2n1)c3cnc4ccccc4c3,timbal,4.0329,5,3,9,4,432.524,8.97061622231479
OC(=O)C[C@H](NC(=O)CCCCc1ccc2CCCNc2n1)c3cccc(F)c3,timbal,3.6238,5,3,9,3,399.466,7.63827216398241
CS(=O)(=O)CCCC1(CCCC1)C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,4.7428,6,3,11,3,569.507,8.74472749489669
c1cc(cc(c1)C(F)(F)F)c2csc(n2)n3c(c(cn3)C(=O)NCCCCN)C(F)(F)F,timbal,4.5021,3,2,7,3,477.434,4.73754891026957
CCCN(C(=O)CC(=O)O)C1=C(C)C[C@H](N([C@@H](C)c2ccc(N)cc2)C1=O)c3ccccc3,timbal,4.2907,4,4,8,3,449.551,7.14874165128092
CC1(C)C(CC(=O)O)C1c2ccc(OCCc3ccc4CCCNc4n3)cc2,timbal,4.2755,4,2,7,4,380.488,9.39794000867204
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)\N=C\3/C(=O)C(=C3N4CCCCC4)O,timbal,3.169,6,3,7,4,517.369,8.07572071393812
CC(=O)N1CSC[C@@H]1C(=O)N\C(=C/c2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)\C(=O)O,timbal,3.1038,6,4,6,3,509.371,7.60205999132796
NC(=N)c1ccc(cc1)N2CCC3(CCN(CC3)C(=O)CCCCC(=O)O)C2=O,timbal,1.96117,4,4,7,3,400.479,5.46852108295774
NC(=N)NCCC(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCc2ccccc2,timbal,-0.48343,5,7,11,2,446.508,7.45593195564972
OC(=O)CCCC(=O)N1CCC2(CC1)CCN(CC2)c3ccncc3,timbal,2.5455,4,2,5,3,345.443,6.61978875828839
OC(=O)[C@H](Cc1ccc(cc1)N2C(=O)CCC2=O)NC(=O)[C@@H]3CCC(=O)N3Cc4ccccc4,timbal,1.6431,6,3,8,4,463.49,6.54363396687096
NC(=N)c1ccc(cc1)N2CC3(CCN(CC3)C(=O)CCCC(=O)O)CC2=O,timbal,1.57107,4,4,6,3,386.452,6.18045606445813
NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,timbal,-3.6287,8,9,17,1,550.573,7.08092190762393
COc1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cc(Cl)cc(Cl)c3)C(=O)O)cc1,timbal,2.9672,6,2,8,3,501.388,6.44129142946683
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)N3CCOC[C@H]3C(=O)N4CCC(CC(=O)O)CC4)cc2,timbal,3.12222,6,5,7,4,522.602,8.35654732351381
OC(=O)CC(Cc1csc(CCCc2ccc3CCCNc3n2)n1)c4cccc(F)c4,timbal,5.0116,5,2,9,4,439.556,6.25258819211358
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC1=O)C(=O)O,timbal,-3.0556,9,9,10,2,632.722,5.88605664769316
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5cc(OC(=O)N6CCN(CC6)C(=O)c7ccc(COC(=O)N[C@@H](CCC(=O)N8CCN(CC8)c9cccc(NC%10=NCCCN%10)c9)C(=O)O)cc7)ccc5nc34)C2=O,timbal,3.606,13,8,12,10,1025.089,6.45593195564972
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)CCNC2=O)C(=O)O,timbal,-0.7825,6,6,5,2,456.546,5.3767507096021
Cc1cc(F)ccc1Nc2oc3c(F)c(CC(=O)N4C[C@@H](F)C[C@H]4CO[C@@H]5CC[C@H](CC5)C(=O)O)ccc3n2,timbal,5.29952,8,3,8,5,545.558,7.92081875395238
CC(=O)N1CSC[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O,timbal,0.4255,5,4,5,2,338.385,3.58004425151024
CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)C)C(=O)O,timbal,-4.038,9,9,17,0,544.566,7.92081875395238
COc1cc(CCCOC(=O)C2CCCCN2S(=O)(=O)c3ccccc3)cc(OC)c1OC,timbal,3.4316,7,0,10,3,477.579,6.92081875395238
CC1(C)Oc2cc(OC(=O)c3ccc(OCc4ccccc4)c(OCc5ccccc5)c3)ccc2CC1O,timbal,6.1382,6,1,8,5,510.586,5.13667713987954
O=C1N(C(=Nc2ccccc12)CN3CCNCC3)c4ccccc4OCc5ccccc5,timbal,3.3699,3,2,6,5,426.52,4.64016451766011
COC(=O)c1cccc(NC(=O)\C=C\Oc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,5.4722,4,1,6,6,431.532,6.13076828026902
COC(=O)c1cccc(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,4.9585,4,1,6,6,419.521,6.15490195998574
Cc1onc(NS(=O)(=O)c2ccc(NC(=S)Nc3ccccc3)cc2)c1,timbal,3.59272,3,3,5,3,388.474,6.23657200643706
Clc1cc(Cl)cc(NC(=O)Nc2cccc(NC(=O)c3cc(Cl)cc(Cl)c3)c2)c1,timbal,7.1965,2,3,4,3,469.155,6.16115090926274
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccc(I)cc6c5,timbal,7.6252,6,2,12,6,801.751,6.01322826573376
CCCCN(CCCC)C(=O)c1cc(C)n(n1)-c1ccc(OCC(O)=O)cc1C(=O)N1CCc2ccccc2C1,ippidb,4.88502,6,3,12,4,546.668,8
CCn1cc(-c2cccc(c2)C(=O)N(C)C)c2cc[nH]c2c1=O,ippidb,2.7183,2,2,3,3,309.369,6.3010299957
C[C@H]1C[C@@H](C)CN(Cc2nc3cc(NC(=O)c4ccc5n(C)ncc5c4)ccc3[nH]2)C1,ippidb,4.1798,3,4,4,5,416.529,5.2441251443
CN1[C@@H]([C@@H](O[C@@H](Cc2ccccc2)C1=O)c1ccc(Br)cc1)c1ccc(Br)cc1,ippidb,6.0939,2,1,4,4,515.245,6
CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,ippidb,5.691,4,3,7,3,478.416,8.9586073148
CC1(C)C[C@@H](CCCCC(=O)N[C@H](Cc2ccccc2Cl)C(O)=O)[C@@H]2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]2C1,ippidb,10.0308,4,3,9,6,694.441,6.19
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cccc(Cl)c1Cl,ippidb,3.9004,3,3,5,3,377.227,5.2
FC(F)(F)S(=O)(=O)c1cc(ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1)S(=O)(=O)Nc1nnc2CCCN(CCn12)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,7.9007,7,5,16,8,987.637,6.71
O[C@@H]1CCc2c1nccc2Nc1ccc(NCCc2c[nH]c3ccccc23)cc1,ippidb,4.9407,2,4,6,5,384.483,8
OC(=O)c1ccc(cc1)-c1ccc(OCCc2cc(ccc2Cl)[C@@](O)(CCN2CCOCC2)c2ccc(Br)cc2)cc1,ippidb,7.0474,5,3,11,5,650.997,6.7
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2ccc(C)cc2n1,ippidb,5.49772,3,3,6,4,431.927,6.57
Cn1ncc2c1nc(-c1cccc(c1)C(F)(F)F)c1c2[nH]n(-c2ccc(cc2)C(=O)NCc2ccc(O)c(O)c2)c1=O,ippidb,4.6275,6,5,5,6,574.519,7.44
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1Br,ippidb,3.3561,3,3,5,3,387.233,5.76
FC(F)(F)c1c(Sc2cccc(OCc3ccccn3)c2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,6.7214,4,1,7,4,568.539,7.15
OCCNCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,4.043,2,5,10,4,401.514,5.6
COc1ccc2c(CCNc3ccc(Nc4ccnc(CO)c4)cc3OC)c[nH]c2c1,ippidb,4.4706,4,4,9,4,418.497,6.6
OC(=O)C[C@@H](NC(=O)CNC(=O)c1cccc(NC2=NCCCN2)c1)c3cc(Cl)cc(Cl)c3O,timbal,2.5222,5,6,8,3,508.362,8.39794000867204
CCCCc1c(c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccccc6c5)c(nn1c7cccc(Oc8ccccc8)c7)C(=O)OCC,timbal,9.3213,8,2,13,8,832.979,6.85387196432176
C[C@H](N1CCC(CC1)N1CCc2c(C1)nc(nc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2Cl)c(c1)S(=O)(=O)C(F)(F)F)C(F)(F)F)c1ccccc1-c1ccc(Cl)cc1,ippidb,10.6717,6,5,16,7,1045.038,7
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(cc2C(=O)N3Cc4ccccc4C[C@H]3CN5CCCC5)C(=O)NS(=O)(=O)c6ccc7ccccc7c6,timbal,7.81132,6,4,14,7,823.46,7.72124639904717
CC[C@H](NC)C(=O)N[C@H]1[C@@H](CNCc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.9344,3,5,12,5,595.788,6.96
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN(CC)CC)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,3.2257,3,5,11,4,547.744,6.36
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@@H](C1)C(O)=O,ippidb,6.738,4,1,6,4,501.574,6.92
OC1(N(Cc2ccc(Br)cc2)C(=O)c3ccccc13)c4ccc(Cl)cc4,timbal,4.9519,2,2,3,4,428.713,5.34678748622466
CC(C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,timbal,-2.1754,7,8,9,2,588.666,5.85387196432176
NCCOCCOCCOCC(=O)Nc1cc(C[C@H](NS(=O)(=O)c2cccc(c2)C(F)(F)F)C(=O)O)ccc1OCCCNc3ccc4CCCNc4n3,timbal,3.2607,10,6,23,4,782.839,7.60205999132796
Cc1cccc(NCCCCOc2ccc(C[C@H](NS(=O)(=O)c3cccc(c3)C(F)(F)F)C(=O)O)cc2N)n1,timbal,4.23632,6,4,13,3,566.602,8.76955107862173
OC(=O)[C@H](Cc1ccc(cc1)N2C(=O)CC(C2=O)c3ccc(O)cc3)NC(=O)[C@@H]4CCC(=O)N4Cc5ccccc5,timbal,2.7424,7,4,9,5,555.587,6.3767507096021
COc1cc(OC)cc(c1)c2oc3cc4OC(Cc4cc3c2)C(C)(C)O,timbal,4.1914,4,1,4,4,354.402,8
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1ncccc21)C(O)=O,ippidb,4.9699,7,4,6,5,581.044,7.2839966564
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCC(CC1)NC(=O)c1ccccc1-c1ccc(Cl)cc1,ippidb,7.9572,4,4,16,6,841.456,5.3
CCc1ccc2NC(=O)[C@@H](N([C@H](C(O)=O)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,ippidb,5.5173,4,3,5,4,483.351,5.82
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1ccccc1)C(O)=O)C(=O)c1ccc(Cl)cc1,ippidb,3.76834,5,4,7,4,534.012,7.54
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CCC(=O)N)C(=O)N,timbal,-1.0372,10,8,16,2,640.631,6
C(CNc1nnc(NCCCn2ccnc2)c3cc4ccccc4cc13)Cn5ccnc5,timbal,4.1804,4,2,10,5,426.528,4.1681302257195
COc1ccc(cn1)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCC(O)Nc4n3)C2=O,timbal,2.0479,7,5,9,4,455.515,9.39794000867204
CC(=O)N[C@@H](CCCCN)C(=O)N1CCCC(C1)C(=O)NCCC(=O)O,timbal,-0.5504,5,5,10,1,370.45,6.46852108295774
CC(C)c1cccc(c1)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,5.5817,5,4,8,4,616.929,8
OC(=O)C[C@H](Cc1csc(CCCCNc2cc(ccn2)N3CCOCC3)n1)c4ccc5OCOc5c4,timbal,4.3392,7,2,12,5,524.643,8.80687540164554
COc1ccc(cn1)C(CC(=O)O)Cc2csc(CCCCNc3cc(ccn3)N4CCOCC4)n2,timbal,4.0141,7,2,13,4,511.648,8.45099673797421
COc1cccc(OC)c1c2ccc(CC(Nc3ccccc3)C(=O)O)cc2,timbal,4.4786,4,2,8,3,377.44,5.05207638016827
NC(=N)NCCCNC(=O)C1CCC(=O)N2CC(CCC(=O)O)C2C1,timbal,-0.53233,4,6,8,2,353.423,2.88605664769316
NC(=N)c1ccc(COc2ccc3C(=O)N(CC(=O)O)CCCc3c2)cc1,timbal,2.02267,4,4,6,3,367.405,6.22184874961636
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@@H]3[C@@H](O)CCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4)C(=O)O)cc2,timbal,3.605,7,3,9,4,593.485,7.27572413039921
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)c3cccc(NC2=O)c3)C(=O)N,timbal,0.3642,5,6,5,3,503.606,4.92081875395238
OC(=O)CC1COc2ccc(NC(=O)c3ccc(cc3)C(=N)N4CCOCC4)cc2C1,timbal,2.62227,5,4,5,4,423.469,10.0087739243075
COc1ccnc(NCCCCc2noc(C[C@@H](CC(=O)O)c3ccc4OCOc4c3)n2)c1,timbal,3.4377,8,2,12,4,454.483,7.19382002601611
CC(C)(C)CC(=O)N1C[C@@H](C[C@H]1CNc2ccccn2)OCC(=O)NC[C@H](NC(=O)C3(C)CCCCC3)C(=O)O,timbal,2.5718,7,5,12,3,559.708,8.85387196432176
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)ccnc4Cl)cc3)C(=O)O,timbal,5.3028,7,3,9,4,674.39,9.95860731484177
NC(=N)NCCCOc1ccc(C[C@H](NS(=O)(=O)c2cccc(c2)C(F)(F)F)C(=O)O)cc1N,timbal,1.51377,5,6,11,2,503.503,8.11918640771921
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N3CCC(CC(=O)O)CC3,timbal,4.42572,5,5,10,3,522.646,6.25963731050576
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)\N=C/3\C(\C(=C3O)O)=N\C4CC4,timbal,2.5872,6,4,7,4,489.315,8.82390874094432
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)O,timbal,2.88832,9,8,16,3,708.813,8.39794000867204
OC(=O)CCCC(=O)N1CCC2(CCC(CC2)C(=O)N3CCC(CC3)C4CCNCC4)CC1,timbal,3.2785,4,4,6,4,461.647,4
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc2ccc(OCc3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,3.6057,5,3,8,3,497.4,6.72124639904717
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@]3(CCCO3)C(=O)N4CCCC4)C(=O)O)cc2,timbal,2.6457,6,3,8,4,466.534,8.35457773065091
CC(C)(CC(=O)O)Cc1onc(CCCc2ccc3CCCNc3n2)n1,timbal,3.0414,5,2,8,3,358.442,4.89938824716621
OC(=O)CN(CC(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c3ccc(F)cc3,timbal,3.5989,9,3,13,3,613.447,8
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)NC(=O)[C@@H]3CCCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4,timbal,4.9127,7,3,9,4,660.363,10.1549019599857
OC(=O)[C@H](CCC(=O)N1CCN(CC1)c2cccc(NC3=NCCCN3)c2)NC(=O)Cc4ccccc4,timbal,1.6887,4,5,9,4,506.607,8.16749108729376
COc1nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)nc(n1)N4CCNCC4,timbal,2.3517,8,4,9,4,547.403,7.60205999132796
CN([C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O)S(=O)(=O)c3ccc4ccccc4c3,timbal,5.3916,8,3,14,4,673.571,9
OC(=O)C[C@@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3ccc4OCOc4c3,timbal,2.0657,6,4,8,4,459.543,9.30102999566398
OC(=O)CC1CC1c2ccc(OCCc3ccc4CCCNc4n3)cc2,timbal,3.6394,4,2,7,4,352.434,7.79588001734408
CC(CC(=O)O)c1cccc(NC(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2)c1,timbal,5.39842,4,4,8,3,445.519,5.60205999132796
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(NC(=O)c4cnccc4Cl)cc3)C(=O)O,timbal,4.6494,7,3,9,4,639.945,9.67778070526608
OC[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CCCN2C1=O)C(=O)O)NC(=O)c3ccccc3,timbal,-0.7825,7,6,4,3,510.594,5.72124639904717
COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@H](C)N=C(N)N,timbal,0.0648,4,4,8,2,449.511,3.55284196865778
Cc1ccc(OCC(=O)Nc2cc(ccc2O)B3OC(C)(C)C(C)(C)O3)cc1,timbal,3.01732,5,2,5,3,383.253,4.04287180232319
NC(=O)c1ccnc(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,timbal,3.6658,4,2,6,6,405.498,5.50863830616573
Fc1cccc(F)c1C(=O)NC(=O)NC2c3ccccc3c4ccccc24,timbal,4.1742,4,2,2,4,364.351,6.58004425151024
Cc1noc(C)c1-c1cccc(c1)S(=O)(=O)NC1CC1,ippidb,2.39914,3,1,4,3,292.36,5.5
CCCCN(CCCC)C(=O)c1cc(C)n(n1)-c1cccc(C)c1C(=O)N1Cc2ccccc2C[C@H]1CN,ippidb,5.05734,3,3,10,4,515.702,6.76
Cc1cccc(c1C(=O)N2Cc3ccccc3C[C@@H]2CO)n4nc(cc4C)C(=O)N(c5ccccc5)c6ccccc6,timbal,6.02704,4,2,6,6,556.666,6.4089353929735
CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3cccc(c3)C(C)C,timbal,4.07752,4,3,6,3,393.483,4.95860731484177
COc1ccc2CN(CCCOc3cc4N=C(N)C5(CCCC5)c4cc3OCC3CC3)Cc2c1,ippidb,5.0828,3,2,9,6,461.606,6.468521083
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,ippidb,2.9839,2,2,6,4,329.444,7.1426675036
CN(C)C(=O)c1cccc(c1)-c1cn(CC=C)c(=O)c2[nH]ccc12,ippidb,2.8844,2,2,4,3,321.38,6.7695510786
CC1CCCN1Cc1nc2cc(NC(=O)c3ccc4n(C)ncc4c3)ccc2[nH]1,ippidb,3.6862,3,4,4,5,388.475,6.4814860601
Cc1cc(cc(C)c1O)-c1nc2sc3CCCc3c2c(=O)[nH]1,ippidb,3.46274,3,3,1,4,312.394,5.1951793213
CC(C)(C)OC(=O)Cc1ccc(Cl)cc1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,ippidb,7.5493,6,1,6,5,586.495,8.3
COc1ccc2[nH]cc(CCNc3ccc(Nc4ccnc5ccccc45)cc3)c2c1,ippidb,6.1229,2,3,7,5,408.505,6.8
NC(=O)C[C@H](NC(=O)c1c(Cl)cccc1Cl)C(O)=O,ippidb,1.0518,4,3,5,1,305.117,6.77
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCC(O)=O)c(Cl)c1Cl,ippidb,6.3525,3,2,9,3,466.43,8.15
CO[C@H]1C[C@H](N(C1)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N1CCOCC1,ippidb,5.7106,4,3,6,6,643.637,6.87
C[C@@H](N)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,4.9808,1,4,7,4,371.488,5.4
COc1ccc(-c2cc(C3CCN(CC3)C(=O)CNC(=O)[C@@H](CC(C)C)NC(N)=N)n(C)n2)c(Cl)c1Cl,ippidb,3.12247,4,5,9,3,552.507,5.52
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2c(C)cccc2n1,ippidb,5.49772,3,3,6,4,431.927,6.31
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1c(Cl)cccc1Cl,ippidb,2.1422,4,4,5,2,328.155,6.8
FC(F)(F)S(=O)(=O)c1cc(ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1)S(=O)(=O)Nc1ncnc2cc(ccc12)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.6618,7,4,16,8,966.574,7.8
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1F,ippidb,2.7327,4,3,5,3,326.327,5.13
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)NC(C)=O,ippidb,6.7568,2,1,6,4,499.602,7.21
